X,Y,LATITUDE,LONGITUDE,fid,barriere,druecker,elem_nr,gis_id,hmas,mas,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
392150.404,5821039.951,52.52877082,13.41015373,s_Mast_LSA.11517,,2,47560041_47550007.01,PK_04082014_02094,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.519512409,194.0159
392162.786,5821004.361,52.52845343,13.41034773,s_Mast_LSA.11500,,2,47560041_47550007.01,PK_04082014_02097,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.423119579,18.5467
392157.936,5821018.389,52.52857854,13.41027172,s_Mast_LSA.11506,,2,47560041_47550007.01,PK_04082014_02096,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.290280142,199.4433
392137.33,5821007.747,52.52847882,13.40997154,s_Mast_LSA.11504,,2,47550045_47560041.02,PK_04082014_09654,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.832133349,72.8302
392148.428,5821005.13,52.5284575,13.41013592,s_Mast_LSA.11502,,2,47550045_47560041.02,PK_04082014_09656,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.714724497,66.8606
392144.63,5821005.781,52.5284626,13.41007974,s_Mast_LSA.11503,,2,47550045_47560041.02,PK_04082014_09655,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.603768452,261.1495
392623.9041,5821019.111,52.52867706,13.41713758,s_Mast_LSA.9396,1,2,47560034_47560030.01,Pk_2015-04-30_7757,494,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.980847669,294.2425
392632.0364,5821015.258,52.52864404,13.41725866,s_Mast_LSA.4315,1,2,47560034_47560030.01,Pk_2015-04-28_2680,318,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.949433948,120.5848
392642.9519,5821010.279,52.52860145,13.41742111,s_Mast_LSA.4314,1,2,47560034_47560030.01,Pk_2015-05-02_2679,997,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.012497525,297.6899
392635.125,5820994.176,52.5284552,13.41731098,s_Mast_LSA.4265,1,2,47560034_48550061.01,Pk_2015-05-02_2630,714,2,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,0.234494155,0.493
392629.7136,5820984.285,52.52836524,13.41723444,s_Mast_LSA.4249,1,2,47550005_47560034.01,Pk_2015-04-28_2614,315,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.279832614,301.697
392599.308,5820998.652,52.52848835,13.41678177,s_Mast_LSA.9443,1,2,47550005_47560034.01,Pk_2015-04-30_7804,1000,3,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.488750373,123.6246
392607.9761,5820992.204,52.52843212,13.41691158,s_Mast_LSA.3654,1,2,47550005_47560034.01,Pk_2015-04-30_2003,324,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.304088681,299.0268
392615.068,5820986.726,52.52838429,13.41701785,s_Mast_LSA.9879,1,2,47550005_47560034.01,Pk_2015-05-02_8258,493,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.642597674,120.3327
392599.1487,5821009.8,52.52858851,13.41677582,s_Mast_LSA.4266,1,2,47560037_47560034.02,Pk_2015-05-02_2631,645,2,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.975110462,53.1527
392608.0123,5821020.158,52.52868334,13.41690308,s_Mast_LSA.4316,1,2,47560034_47560030.01,Pk_2015-04-30_2681,343,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.290916885,239.3613
390560.965,5820899.995,52.52719613,13.38677941,s_Mast_LSA.11257,,2,45550035_45550001.01,PK_31072014_04576,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.29471001,173.8428
390572.819,5820879.58,52.52701505,13.38696079,s_Mast_LSA.11251,,2,45550001_45550011.01,PK_31072014_02827,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.795341956,67.7719
390572.517,5820906.508,52.52725698,13.38694748,s_Mast_LSA.11253,,2,45560006_45550001.01,PK_31072014_01354,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.317630271,252.4723
390600.822,5820908.252,52.52727834,13.38736396,s_Mast_LSA.11248,,2,45550001_45550016.01,PK_31072014_03728,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.696498895,161.9448
390593.407,5820910.931,52.52730092,13.38725382,s_Mast_LSA.11254,,2,45560006_45550001.01,PK_31072014_01353,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.71422455,255.2726
390583.6,5820909.553,52.52728657,13.38710978,s_Mast_LSA.11255,,2,45560006_45550001.01,PK_31072014_01352,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.008051962,66.0441
390618.662,5820804.243,52.52634723,13.38766106,s_Mast_LSA.11179,,2,45550011_45550043.01,PK_31072014_05711,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.298753565,199.2128
390611.436,5820785.262,52.52617521,13.38756084,s_Mast_LSA.11231,,2,45550011_45550043.01,PK_31072014_05710,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,1.297824809,10.5934
390583.769,5820762.154,52.52596199,13.3871608,s_Mast_LSA.11229,,2,45550011_45550010.01,PK_31072014_02726,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.210416503,90.275
390592.267,5820762.921,52.52597059,13.38728576,s_Mast_LSA.11230,,2,45550011_45550010.01,PK_31072014_02725,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.229530197,87.539
390598.591,5820763.309,52.52597535,13.38737881,s_Mast_LSA.11228,,2,45550011_45550010.01,PK_31072014_02727,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.108495793,264.3829
390759.953,5820948.264,52.52766984,13.38969553,s_Mast_LSA.11245,,2,45550016_45550015.01,PK_31072014_03595,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,0.407351783,196.0432
393105.1566,5820970.678,52.52833645,13.42424453,s_Mast_LSA.4475,1,2,48550061_48560027.01,Pk_2015-05-02_2840,322,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.921427924,309.6327
393054.6276,5820977.178,52.52838495,13.42349788,s_Mast_LSA.4304,1,2,47560034_48550061.01,Pk_2015-05-02_2669,322,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.265242631,200.7904
393048.4958,5820968.798,52.52830844,13.42341023,s_Mast_LSA.4261,1,2,47560034_48550061.01,Pk_2015-05-02_2626,411,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.677807945,20.9896
393054.7667,5820941.076,52.52806053,13.42351155,s_Mast_LSA.6028,1,2,47550056_48550061.01,Pk_2015-05-02_4400,322,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.16153248,314.2455
393040.2049,5820948.333,52.52812289,13.42329465,s_Mast_LSA.6085,1,2,47550056_48550061.01,Pk_2015-05-02_4457,318,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.606515638,131.8731
393089.5698,5820935.891,52.52802077,13.42402605,s_Mast_LSA.4308,1,2,48550061_48550064.01,Pk_2015-05-02_2673,383,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.82087268,22.2893
393170.1726,5820937.545,52.52805144,13.4252132,s_Mast_LSA.1505,1,2,48550064_48550018.01,Pk_01.10.2015_1505,700,3,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.439511419,330.4939
393171.4724,5820960.614,52.52825902,13.42522493,s_Mast_LSA.4310,1,2,48550064_48550062.02,Pk_2015-05-02_2675,565,3,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.744028274,174.0696
390959.158,5820658.279,52.52510376,13.3927259,s_Mast_LSA.11233,,1,45550028_45550045.01,PK_31072014_05612,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.416125942,200.9679
390978.914,5820654.046,52.52506967,13.39301837,s_Mast_LSA.11236,,1,45550045_46550032.01,PK_31072014_07342,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.482391954,291.3467
390983.395,5820647.083,52.525008,13.39308667,s_Mast_LSA.11562,,1,45550045_46550056.01,PK_04082014_07457,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.795284167,206.9329
390977.859,5820630.626,52.524859,13.3930105,s_Mast_LSA.11563,,1,45550045_46550056.01,PK_04082014_07456,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.50511808,22.7562
391706.822,5820760.238,52.52616914,13.40370866,s_Mast_LSA.11533,,1,46550063_46550042.01,PK_04082014_07956,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.185204082,256.3126
391712.784,5820751.191,52.52608902,13.40379945,s_Mast_LSA.11582,,1,46550042_46550026.01,PK_04082014_08935,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.109132338,204.8829
391716.616,5820732.73,52.52592388,13.40386193,s_Mast_LSA.11579,,1,46550042_46550026.01,PK_04082014_08938,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.413845102,36.1012
391696.609,5820735.397,52.52594387,13.40356627,s_Mast_LSA.11541,,1,46550042_46550064.01,PK_04082014_08098,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.592137188,91.9261
391882.524,5820630.463,52.52503779,13.40633971,s_Mast_LSA.11574,,1,46550026_46550025.01,PK_04082014_02410,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.468280702,128.5807
391865.395,5820616.649,52.52491025,13.40609183,s_Mast_LSA.11578,,1,46550062_46550026.02,PK_04082014_07018,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.866810437,160.8085
391872.313,5820626.863,52.52500341,13.40619044,s_Mast_LSA.11581,,1,46550042_46550026.01,PK_04082014_08936,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.251026118,214.6839
391892.441,5820611.925,52.52487316,13.40649186,s_Mast_LSA.11576,,1,46550026_46550058.01,PK_04082014_06837,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.853416466,0.02
392371.834,5820637.917,52.52520165,13.41354676,s_Mast_LSA.11468,,2,47550032_47550041.01,PK_04082014_05145,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.972039907,309.6489
392422.516,5820701.496,52.52578302,13.41427292,s_Mast_LSA.11479,,2,47550032_47550041.01,PK_04082014_05142,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.919508847,130.6651
392609.637,5820726.642,52.52604592,13.41702188,s_Mast_LSA.11526,,2,47550005_47550037.01,PK_04082014_06294,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.864367907,30.8461
392618.432,5820738.567,52.52615482,13.41714761,s_Mast_LSA.11489,,2,47550005_47550037.01,PK_04082014_06304,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.930766669,215.1705
392627.213,5820750.622,52.52626488,13.4172731,s_Mast_LSA.11487,,2,47550005_47550037.01,PK_04082014_06306,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,18.60821513,35.5091
392632.019,5820757.286,52.52632572,13.41734176,s_Mast_LSA.11514,,2,47550005_47550037.01,PK_04082014_06298,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.39216725,35.2801
392791.104,5820664.958,52.52552731,13.41971557,s_Mast_LSA.11522,,2,47550049_47550004.01,PK_04082014_06431,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.719738913,218.1093
392782.281,5820647.416,52.52536793,13.41959123,s_Mast_LSA.11515,,2,47550049_47550004.01,PK_04082014_06433,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.70037293,36.8754
392783.302,5820649.011,52.52538247,13.41960576,s_Mast_LSA.11516,,2,47550049_47550004.01,PK_04082014_06432,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.812904353,37.7881
392765.785,5820618.553,52.5251053,13.41935749,s_Mast_LSA.11490,,2,47550049_47550004.01,PK_04082014_06434,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.474114494,125.6067
392778.75,5820609.465,52.52502618,13.41955145,s_Mast_LSA.11390,,2,47550003_47550004.01,PK_16072014_00120,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.359783035,304.3639
392780.789,5820608.06,52.52501396,13.41958194,s_Mast_LSA.11391,,2,47550003_47550004.01,PK_16072014_00119,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.835967009,304.4156
392787.529,5820603.591,52.52497512,13.41968269,s_Mast_LSA.11394,,2,47550003_47550004.01,PK_16072014_00116,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,13.04695463,39.3456
392812.864,5820590.996,52.52486692,13.42006004,s_Mast_LSA.11258,,2,47550004_47550024.01,PK_26022015_08398,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.837809243,36.2879
392821.042,5820602.819,52.52497478,13.42017672,s_Mast_LSA.11412,,2,47550004_47550024.01,PK_16072014_05745,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.544821661,212.7362
392826.272,5820610.167,52.52504184,13.42025141,s_Mast_LSA.11413,,2,47550004_47550024.01,PK_16072014_05744,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,12.52667846,309.1601
392841.4961,5820636.668,52.52528299,13.42046717,s_Mast_LSA.9561,1,2,47550049_47550055.02,Pk_2015-05-02_7927,319,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.725032503,304.7023
392824.9835,5820645.873,52.52536247,13.42022091,s_Mast_LSA.9554,1,2,47550049_47550055.02,Pk_2015-05-02_7920,317,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.91421069,129.4422
390333.976,5820469.795,52.52328447,13.38357681,s_Mast_LSA.11213,,2,45550031_45550018.01,PK_31072014_06192,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.668085044,168.4752
390608.827,5820544.867,52.52401435,13.38760153,s_Mast_LSA.11223,,2,45550009_45550008.01,PK_31072014_02591,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.527554827,271.4415
390610.642,5820545.146,52.52401722,13.38762818,s_Mast_LSA.11225,,2,45550009_45550008.01,PK_31072014_02589,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.219943274,95.646
390622.356,5820546.206,52.5240291,13.38780041,s_Mast_LSA.11224,,2,45550009_45550008.01,PK_31072014_02590,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.981288039,261.7947
390600.333,5820519.507,52.52378475,13.38748473,s_Mast_LSA.11221,,2,45550048_45550008.01,PK_31072014_06012,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.634966173,86.3958
390605.934,5820508.064,52.52368304,13.38757102,s_Mast_LSA.11219,,2,45550008_45550006.01,PK_31072014_02526,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.134191996,89.325
391626.761,5820458.051,52.52343757,13.40262756,s_Mast_LSA.11527,,2,46550031_46550030.01,PK_04082014_02518,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.617298902,133.0634
391627.782,5820491.243,52.52373606,13.40263178,s_Mast_LSA.11534,,2,46550062_46550031.01,PK_04082014_08246,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.286048611,293.4159
391619.901,5820496.795,52.52378439,13.40251385,s_Mast_LSA.11537,,2,46550062_46550031.01,PK_04082014_08243,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.362727889,308.6424
391617.638,5820498.419,52.52379853,13.40247998,s_Mast_LSA.11540,,2,46550062_46550031.01,PK_04082014_08240,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.58512668,311.8515
391613.156,5820501.457,52.52382494,13.40241296,s_Mast_LSA.11536,,2,46550062_46550031.01,PK_04082014_08244,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.873963604,117.1891
392094.047,5820523.365,52.52411726,13.40949105,s_Mast_LSA.11572,,1,47550014_47550048.01,PK_04082014_06742,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.354410501,195.5948
392090.479,5820515.045,52.52404179,13.40944118,s_Mast_LSA.11571,,1,47550014_47550048.01,PK_04082014_06743,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.359587226,188.0432
392089.562,5820499.59,52.52390272,13.40943268,s_Mast_LSA.11565,,1,47550028_47550048.01,PK_04082014_09320,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.993997856,115.2171
392108.888,5820496.873,52.52388213,13.40971831,s_Mast_LSA.11568,,1,47550048_47550010.01,PK_04082014_06115,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.869033218,293.5108
392114.6009,5820509.469,52.52399646,13.40979839,s_Mast_LSA.11569,,1,47550048_47550010.01,PK_04082014_06114,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.702997179,195.6799
392130.339,5820526.963,52.52415678,13.41002459,s_Mast_LSA.11472,,1,47550048_47550010.01,PK_04082014_06118,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,11.8847809,165.2575
392242.01,5820482.213,52.52377672,13.41168442,s_Mast_LSA.11459,,2,47550027_47550010.01,PK_04082014_04920,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.359163919,306.3742
392252.338,5820480.228,52.52376093,13.41183723,s_Mast_LSA.11467,,2,47550027_47550010.01,PK_04082014_04916,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.698943622,136.7597
392229.169,5820500.239,52.52393618,13.41148938,s_Mast_LSA.11470,,2,47550048_47550010.01,PK_04082014_06120,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.941825426,189.4178
392231.674,5820502.785,52.52395955,13.41152546,s_Mast_LSA.11471,,2,47550048_47550010.01,PK_04082014_06119,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.154909937,358.9988
392240.368,5820512.603,52.52404951,13.41165037,s_Mast_LSA.11475,,2,47550048_47550010.01,PK_04082014_06117,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.978253582,176.0068
392251.852,5820515.2,52.52407511,13.41181873,s_Mast_LSA.11474,,1,47550010_47550032.01,PK_04082014_05025,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.469228393,173.8247
392268.012,5820532.248,52.52423152,13.4120513,s_Mast_LSA.11473,,2,47550010_47550032.01,PK_04082014_05026,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.415220658,132.4585
392289.944,5820526.329,52.52418266,13.41237636,s_Mast_LSA.11469,,2,47550010_47550032.01,PK_04082014_05027,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.991539393,121.0781
392305.051,5820521.495,52.5241422,13.4126005,s_Mast_LSA.11466,,2,47550010_47550032.01,PK_04082014_05028,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.272075094,306.6223
392305.874,5820516.668,52.52409899,13.41261419,s_Mast_LSA.11464,,2,47550010_47550032.01,PK_04082014_05030,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,11.44316404,213.8128
392289.696,5820496.213,52.52391197,13.41238246,s_Mast_LSA.11371,,2,47550010_47550011.01,PK_16072014_01735,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.3014348,212.8401
392279.66,5820483.442,52.52379521,13.41223873,s_Mast_LSA.11261,,2,47550010_47550011.01,PK_16072014_01739,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.017849657,14.3172
392371.854,5820414.722,52.52319586,13.41361933,s_Mast_LSA.11383,,2,47550010_47550011.01,PK_16072014_01731,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.305465245,37.5313
392393.47,5820441.808,52.52344355,13.41392904,s_Mast_LSA.11369,,2,47550010_47550011.01,PK_16072014_01737,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.285453146,221.7184
392695.185,5820517.129,52.52417993,13.41835001,s_Mast_LSA.11263,,2,47550051_47550003.02,PK_16072014_07626,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.228001651,31.0524
392703.133,5820532.842,52.52432271,13.41846204,s_Mast_LSA.11395,,2,47550051_47550003.02,PK_16072014_07625,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.331149782,214.7104
393076.991,5820471.207,52.5238423,13.42399021,s_Mast_LSA.11416,,2,47550024_48550008.01,PK_16072014_05837,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.438260969,207.5684
393069.52,5820453.27,52.52367964,13.4238859,s_Mast_LSA.11420,,2,47550024_48550008.01,PK_16072014_05833,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.412687497,206.9595
393064.954,5820442.332,52.52358045,13.42382215,s_Mast_LSA.11418,,2,47550024_48550008.01,PK_16072014_05835,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.405530382,27.1862
393448.0204,5820407.707,52.52334432,13.42947718,s_Mast_LSA.1455,1,2,48550009_48550035.02,Pk_13.04.2015_1455,1000,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.21816975,176.0384
393447.2885,5820394.017,52.52322115,13.42947078,s_Mast_LSA.1454,1,2,48550009_48550035.02,Pk_13.04.2015_1454,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.468232751,354.0989
393446.2997,5820385.041,52.52314028,13.42945909,s_Mast_LSA.1453,1,2,48550009_48550035.02,Pk_13.04.2015_1453,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.74958732,177.1813
